Gene,term,References,Evidence,,Type_GO,product_name,,type,,Date,,,
HSPA8,GO:0005737,GO_REF:0000033,IBA,PANTHER:PTN002321897|TAIR:locus:2074984|SGD:S000004361|MGI:MGI:95835|UniProtKB:O73885|UniProtKB:P34931|TAIR:locus:2181833|UniProtKB:P11142|UniProtKB:Q8I2X4|SGD:S000000905|SGD:S000000171|UniProtKB:Q6Z7B0|SGD:S000001106|TAIR:locus:2101222|SGD:S000000004|MGI:MGI:99517|WB:WBGene00002005|UniProtKB:P0DMV9|UniProtKB:P0DMV8|UniProtKB:P17066|WB:WBGene00002008|MGI:MGI:105384|MGI:MGI:96244|UniProtKB:Q8IB24|PomBase:SPAC22A12.15c|WB:WBGene00002026|UniProtKB:Q8II24|UniProtKB:Q585X3|RGD:621725|SGD:S000003806|UniProtKB:P08106|UniProtKB:Q27975|SGD:S000000756|PomBase:SPAC664.11|TAIR:locus:2135897|SGD:S000002388|PomBase:SPCC1739.13|CGD:CAL0000184706|RGD:1595925|TAIR:locus:2158834|UniProtKB:P11021|dictyBase:DDB_G0269144|FB:FBgn0001218|TAIR:locus:2181818|TAIR:locus:2144801|PomBase:SPBC1709.05|UniProtKB:P38646|SGD:S000003571|UniProtKB:B9RYP6|UniProtKB:Q0VDF9|UniProtKB:P54652|MGI:MGI:96245|RGD:2843|WB:WBGene00002010|SGD:S000003947,C,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A2I2UZM2|PTN001833933,protein,NCBITaxon:9685,20240206,GO_Central,,
HSPA8,GO:0005886,GO_REF:0000033,IBA,PANTHER:PTN002500132|CGD:CAL0000194973|CGD:CAL0000184706|MGI:MGI:96243|CGD:CAL0000184853|MGI:MGI:105384,C,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A2I2UZM2|PTN001833933,protein,NCBITaxon:9685,20221008,GO_Central,,
HSPA8,GO:0016887,GO_REF:0000033,IBA,PANTHER:PTN008570368|FB:FBgn0001218|UniProtKB:Q8IB24|UniProtKB:Q57VR7|UniProtKB:K7NTP5|MGI:MGI:105384|SGD:S000002388|SGD:S000000171|UniProtKB:P11021|SGD:S000005153|WB:WBGene00002005|UniProtKB:P0A6Z1|UniProtKB:P0DMV9|PomBase:SPAC664.11|UniProtKB:P17066|UniProtKB:P0DMV8|SGD:S000003806|SGD:S000003571|RGD:621725|SGD:S000000004|UniProtKB:P77319|SGD:S000004361,F,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A2I2UZM2|PTN001833933,protein,NCBITaxon:9685,20240206,GO_Central,,
HSPA8,GO:0031072,GO_REF:0000033,IBA,PANTHER:PTN008570368|UniProtKB:P0DMV9|UniProtKB:P34931|UniProtKB:P17066|UniProtKB:P0DMV8|UniProtKB:P11142|UniProtKB:Q8IB24|RGD:1311806|UniProtKB:K7NTP5,F,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A2I2UZM2|PTN001833933,protein,NCBITaxon:9685,20230603,GO_Central,,
HSPA8,GO:0044183,GO_REF:0000033,IBA,PANTHER:PTN008570368|MGI:MGI:96244|UniProtKB:P0A6Y8|UniProtKB:P0DMV9|MGI:MGI:99517|MGI:MGI:95835|UniProtKB:P0DMV8,F,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A2I2UZM2|PTN001833933,protein,NCBITaxon:9685,20230603,GO_Central,,
HSPA8,GO:0051085,GO_REF:0000033,IBA,PANTHER:PTN008570368|MGI:MGI:105384|UniProtKB:P0A6Y8,P,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A2I2UZM2|PTN001833933,protein,NCBITaxon:9685,20230111,GO_Central,,
HSPA8,GO:0072318,GO_REF:0000033,IBA,PANTHER:PTN008570389|RGD:621725|MGI:MGI:105384|UniProtKB:O73885|UniProtKB:P19120|UniProtKB:A2Q0Z1|UniProtKB:P11142,P,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A2I2UZM2|PTN001833933,protein,NCBITaxon:9685,20240206,GO_Central,,
HSPA8,GO:0042026,GO_REF:0000033,IBA,PANTHER:PTN008570368|UniProtKB:P54652|SGD:S000000004|SGD:S000003806|UniProtKB:P11142|UniProtKB:P0DMV8|UniProtKB:P17066|UniProtKB:P0DMV9|UniProtKB:P34931,P,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A2I2UZM2|PTN001833933,protein,NCBITaxon:9685,20221122,GO_Central,,
HSPA8,GO:0005634,GO_REF:0000033,IBA,PANTHER:PTN002500132|UniProtKB:Q5KKP4|UniProtKB:P11142|PomBase:SPAC13G7.02c|MGI:MGI:96243|WB:WBGene00002005|PomBase:SPCC1739.13|UniProtKB:O73885|SGD:S000000905|UniProtKB:P08106|SGD:S000000004,C,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A2I2UZM2|PTN001833933,protein,NCBITaxon:9685,20231109,GO_Central,,
HSPA8,GO:0005829,GO_REF:0000033,IBA,PANTHER:PTN002500132|UniProtKB:P11142|WB:WBGene00002005|UniProtKB:P54652|RGD:621725|UniProtKB:P08106|SGD:S000003947|WB:WBGene00002026|PomBase:SPBC1709.05|SGD:S000000171|CGD:CAL0000184706|MGI:MGI:105384,C,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A2I2UZM2|PTN001833933,protein,NCBITaxon:9685,20231109,GO_Central,,
HSPA8,GO:0005886,GO_REF:0000033,IBA,PANTHER:PTN002500132|CGD:CAL0000194973|CGD:CAL0000184706|MGI:MGI:96243|CGD:CAL0000184853|MGI:MGI:105384,C,Heat shock cognate 71 kDa protein isoform 1,UniProtKB:F6RLH5|PTN000453069,protein,NCBITaxon:9544,20221008,GO_Central,,
HSPA8,GO:0044183,GO_REF:0000033,IBA,PANTHER:PTN008570368|MGI:MGI:96244|UniProtKB:P0A6Y8|UniProtKB:P0DMV9|MGI:MGI:99517|MGI:MGI:95835|UniProtKB:P0DMV8,F,Heat shock cognate 71 kDa protein isoform 1,UniProtKB:F6RLH5|PTN000453069,protein,NCBITaxon:9544,20230603,GO_Central,,
HSPA8,GO:0016887,GO_REF:0000033,IBA,PANTHER:PTN008570368|FB:FBgn0001218|UniProtKB:Q8IB24|UniProtKB:Q57VR7|UniProtKB:K7NTP5|MGI:MGI:105384|SGD:S000002388|SGD:S000000171|UniProtKB:P11021|SGD:S000005153|WB:WBGene00002005|UniProtKB:P0A6Z1|UniProtKB:P0DMV9|PomBase:SPAC664.11|UniProtKB:P17066|UniProtKB:P0DMV8|SGD:S000003806|SGD:S000003571|RGD:621725|SGD:S000000004|UniProtKB:P77319|SGD:S000004361,F,Heat shock cognate 71 kDa protein isoform 1,UniProtKB:F6RLH5|PTN000453069,protein,NCBITaxon:9544,20240206,GO_Central,,
HSPA8,GO:0005634,GO_REF:0000033,IBA,PANTHER:PTN002500132|UniProtKB:Q5KKP4|UniProtKB:P11142|PomBase:SPAC13G7.02c|MGI:MGI:96243|WB:WBGene00002005|PomBase:SPCC1739.13|UniProtKB:O73885|SGD:S000000905|UniProtKB:P08106|SGD:S000000004,C,Heat shock cognate 71 kDa protein isoform 1,UniProtKB:F6RLH5|PTN000453069,protein,NCBITaxon:9544,20231109,GO_Central,,
HSPA8,GO:0051085,GO_REF:0000033,IBA,PANTHER:PTN008570368|MGI:MGI:105384|UniProtKB:P0A6Y8,P,Heat shock cognate 71 kDa protein isoform 1,UniProtKB:F6RLH5|PTN000453069,protein,NCBITaxon:9544,20230111,GO_Central,,
HSPA8,GO:0005737,GO_REF:0000033,IBA,PANTHER:PTN002321897|TAIR:locus:2074984|SGD:S000004361|MGI:MGI:95835|UniProtKB:O73885|UniProtKB:P34931|TAIR:locus:2181833|UniProtKB:P11142|UniProtKB:Q8I2X4|SGD:S000000905|SGD:S000000171|UniProtKB:Q6Z7B0|SGD:S000001106|TAIR:locus:2101222|SGD:S000000004|MGI:MGI:99517|WB:WBGene00002005|UniProtKB:P0DMV9|UniProtKB:P0DMV8|UniProtKB:P17066|WB:WBGene00002008|MGI:MGI:105384|MGI:MGI:96244|UniProtKB:Q8IB24|PomBase:SPAC22A12.15c|WB:WBGene00002026|UniProtKB:Q8II24|UniProtKB:Q585X3|RGD:621725|SGD:S000003806|UniProtKB:P08106|UniProtKB:Q27975|SGD:S000000756|PomBase:SPAC664.11|TAIR:locus:2135897|SGD:S000002388|PomBase:SPCC1739.13|CGD:CAL0000184706|RGD:1595925|TAIR:locus:2158834|UniProtKB:P11021|dictyBase:DDB_G0269144|FB:FBgn0001218|TAIR:locus:2181818|TAIR:locus:2144801|PomBase:SPBC1709.05|UniProtKB:P38646|SGD:S000003571|UniProtKB:B9RYP6|UniProtKB:Q0VDF9|UniProtKB:P54652|MGI:MGI:96245|RGD:2843|WB:WBGene00002010|SGD:S000003947,C,Heat shock cognate 71 kDa protein isoform 1,UniProtKB:F6RLH5|PTN000453069,protein,NCBITaxon:9544,20240206,GO_Central,,
HSPA8,GO:0031072,GO_REF:0000033,IBA,PANTHER:PTN008570368|UniProtKB:P0DMV9|UniProtKB:P34931|UniProtKB:P17066|UniProtKB:P0DMV8|UniProtKB:P11142|UniProtKB:Q8IB24|RGD:1311806|UniProtKB:K7NTP5,F,Heat shock cognate 71 kDa protein isoform 1,UniProtKB:F6RLH5|PTN000453069,protein,NCBITaxon:9544,20230603,GO_Central,,
HSPA8,GO:0072318,GO_REF:0000033,IBA,PANTHER:PTN008570389|RGD:621725|MGI:MGI:105384|UniProtKB:O73885|UniProtKB:P19120|UniProtKB:A2Q0Z1|UniProtKB:P11142,P,Heat shock cognate 71 kDa protein isoform 1,UniProtKB:F6RLH5|PTN000453069,protein,NCBITaxon:9544,20240206,GO_Central,,
HSPA8,GO:0005829,GO_REF:0000033,IBA,PANTHER:PTN002500132|UniProtKB:P11142|WB:WBGene00002005|UniProtKB:P54652|RGD:621725|UniProtKB:P08106|SGD:S000003947|WB:WBGene00002026|PomBase:SPBC1709.05|SGD:S000000171|CGD:CAL0000184706|MGI:MGI:105384,C,Heat shock cognate 71 kDa protein isoform 1,UniProtKB:F6RLH5|PTN000453069,protein,NCBITaxon:9544,20231109,GO_Central,,
HSPA8,GO:0042026,GO_REF:0000033,IBA,PANTHER:PTN008570368|UniProtKB:P54652|SGD:S000000004|SGD:S000003806|UniProtKB:P11142|UniProtKB:P0DMV8|UniProtKB:P17066|UniProtKB:P0DMV9|UniProtKB:P34931,P,Heat shock cognate 71 kDa protein isoform 1,UniProtKB:F6RLH5|PTN000453069,protein,NCBITaxon:9544,20221122,GO_Central,,
hspa8,GO:0000166,ZFIN:ZDB-PUB-020723-1,IEA,UniProtKB-KW:KW-0547,F,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20230711,ZFIN,,
hspa8,GO:0005524,ZFIN:ZDB-PUB-020723-1,IEA,UniProtKB-KW:KW-0067,F,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20230711,ZFIN,,
hspa8,GO:0005524,ZFIN:ZDB-PUB-020724-1,IEA,InterPro:IPR013126,F,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20230711,ZFIN,,
hspa8,GO:0140662,ZFIN:ZDB-PUB-020724-1,IEA,InterPro:IPR013126,F,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20230711,ZFIN,,
hspa8,GO:0006914,ZFIN:ZDB-PUB-020723-1,IEA,UniProtKB-KW:KW-0072,P,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20230711,ZFIN,,
hspa8,GO:0016020,ZFIN:ZDB-PUB-020723-1,IEA,UniProtKB-KW:KW-0472,C,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20230711,ZFIN,,
hspa8,GO:0005886,ZFIN:ZDB-PUB-020723-1,IEA,UniProtKB-KW:KW-1003,C,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20230711,ZFIN,,
hspa8,GO:0005764,ZFIN:ZDB-PUB-020723-1,IEA,UniProtKB-KW:KW-0458,C,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20230711,ZFIN,,
hspa8,GO:0005634,ZFIN:ZDB-PUB-020723-1,IEA,UniProtKB-KW:KW-0539,C,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20230711,ZFIN,,
hspa8,GO:0005737,ZFIN:ZDB-PUB-020723-1,IEA,UniProtKB-KW:KW-0963,C,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20230711,ZFIN,,
hspa8,GO:0005829,GO_REF:0000033,IBA,PANTHER:PTN002500132|UniProtKB:P11142|WB:WBGene00002005|UniProtKB:P54652|RGD:621725|UniProtKB:P08106|SGD:S000003947|WB:WBGene00002026|PomBase:SPBC1709.05|SGD:S000000171|CGD:CAL0000184706|MGI:MGI:105384,C,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20231109,GO_Central,,
hspa8,GO:0051085,GO_REF:0000033,IBA,PANTHER:PTN008570368|MGI:MGI:105384|UniProtKB:P0A6Y8,P,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20230111,GO_Central,,
hspa8,GO:0044183,GO_REF:0000033,IBA,PANTHER:PTN008570368|MGI:MGI:96244|UniProtKB:P0A6Y8|UniProtKB:P0DMV9|MGI:MGI:99517|MGI:MGI:95835|UniProtKB:P0DMV8,F,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20230603,GO_Central,,
hspa8,GO:0005886,GO_REF:0000033,IBA,PANTHER:PTN002500132|CGD:CAL0000194973|CGD:CAL0000184706|MGI:MGI:96243|CGD:CAL0000184853|MGI:MGI:105384,C,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20221008,GO_Central,,
hspa8,GO:0005737,GO_REF:0000033,IBA,PANTHER:PTN002321897|TAIR:locus:2074984|SGD:S000004361|MGI:MGI:95835|UniProtKB:O73885|UniProtKB:P34931|TAIR:locus:2181833|UniProtKB:P11142|UniProtKB:Q8I2X4|SGD:S000000905|SGD:S000000171|UniProtKB:Q6Z7B0|SGD:S000001106|TAIR:locus:2101222|SGD:S000000004|MGI:MGI:99517|WB:WBGene00002005|UniProtKB:P0DMV9|UniProtKB:P0DMV8|UniProtKB:P17066|WB:WBGene00002008|MGI:MGI:105384|MGI:MGI:96244|UniProtKB:Q8IB24|PomBase:SPAC22A12.15c|WB:WBGene00002026|UniProtKB:Q8II24|UniProtKB:Q585X3|RGD:621725|SGD:S000003806|UniProtKB:P08106|UniProtKB:Q27975|SGD:S000000756|PomBase:SPAC664.11|TAIR:locus:2135897|SGD:S000002388|PomBase:SPCC1739.13|CGD:CAL0000184706|RGD:1595925|TAIR:locus:2158834|UniProtKB:P11021|dictyBase:DDB_G0269144|FB:FBgn0001218|TAIR:locus:2181818|TAIR:locus:2144801|PomBase:SPBC1709.05|UniProtKB:P38646|SGD:S000003571|UniProtKB:B9RYP6|UniProtKB:Q0VDF9|UniProtKB:P54652|MGI:MGI:96245|RGD:2843|WB:WBGene00002010|SGD:S000003947,C,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20240206,GO_Central,,
hspa8,GO:0031072,GO_REF:0000033,IBA,PANTHER:PTN008570368|UniProtKB:P0DMV9|UniProtKB:P34931|UniProtKB:P17066|UniProtKB:P0DMV8|UniProtKB:P11142|UniProtKB:Q8IB24|RGD:1311806|UniProtKB:K7NTP5,F,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20230603,GO_Central,,
hspa8,GO:0042026,GO_REF:0000033,IBA,PANTHER:PTN008570368|UniProtKB:P54652|SGD:S000000004|SGD:S000003806|UniProtKB:P11142|UniProtKB:P0DMV8|UniProtKB:P17066|UniProtKB:P0DMV9|UniProtKB:P34931,P,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20221122,GO_Central,,
hspa8,GO:0005634,GO_REF:0000033,IBA,PANTHER:PTN002500132|UniProtKB:Q5KKP4|UniProtKB:P11142|PomBase:SPAC13G7.02c|MGI:MGI:96243|WB:WBGene00002005|PomBase:SPCC1739.13|UniProtKB:O73885|SGD:S000000905|UniProtKB:P08106|SGD:S000000004,C,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20231109,GO_Central,,
hspa8,GO:0016887,GO_REF:0000033,IBA,PANTHER:PTN008570368|FB:FBgn0001218|UniProtKB:Q8IB24|UniProtKB:Q57VR7|UniProtKB:K7NTP5|MGI:MGI:105384|SGD:S000002388|SGD:S000000171|UniProtKB:P11021|SGD:S000005153|WB:WBGene00002005|UniProtKB:P0A6Z1|UniProtKB:P0DMV9|PomBase:SPAC664.11|UniProtKB:P17066|UniProtKB:P0DMV8|SGD:S000003806|SGD:S000003571|RGD:621725|SGD:S000000004|UniProtKB:P77319|SGD:S000004361,F,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20240206,GO_Central,,
hspa8,GO:0048260,PMID:24466061,IMP,ZFIN:ZDB-MRPHLNO-070405-1|ZFIN:ZDB-MRPHLNO-140604-2,P,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20161019,ZFIN,,
hspa8,GO:1902946,PMID:24466061,IMP,ZFIN:ZDB-MRPHLNO-070405-1|ZFIN:ZDB-MRPHLNO-140604-2,P,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20161019,ZFIN,,
hspa8,GO:0031101,PMID:22278371,IEP,,P,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20120725,ZFIN,,
hspa8,GO:0040036,PMID:24466061,IMP,ZFIN:ZDB-MRPHLNO-070405-1|ZFIN:ZDB-MRPHLNO-140604-2,P,heat shock protein 8,heat shock cognate 71-kd protein|hsc70|wu:fb01g06|wu:fi48b06,protein_coding_gene,NCBITaxon:7955,20161019,ZFIN,,
HSPA8,GO:0005737,GO_REF:0000033,IBA,PANTHER:PTN002321897|TAIR:locus:2074984|SGD:S000004361|MGI:MGI:95835|UniProtKB:O73885|UniProtKB:P34931|TAIR:locus:2181833|UniProtKB:P11142|UniProtKB:Q8I2X4|SGD:S000000905|SGD:S000000171|UniProtKB:Q6Z7B0|SGD:S000001106|TAIR:locus:2101222|SGD:S000000004|MGI:MGI:99517|WB:WBGene00002005|UniProtKB:P0DMV9|UniProtKB:P0DMV8|UniProtKB:P17066|WB:WBGene00002008|MGI:MGI:105384|MGI:MGI:96244|UniProtKB:Q8IB24|PomBase:SPAC22A12.15c|WB:WBGene00002026|UniProtKB:Q8II24|UniProtKB:Q585X3|RGD:621725|SGD:S000003806|UniProtKB:P08106|UniProtKB:Q27975|SGD:S000000756|PomBase:SPAC664.11|TAIR:locus:2135897|SGD:S000002388|PomBase:SPCC1739.13|CGD:CAL0000184706|RGD:1595925|TAIR:locus:2158834|UniProtKB:P11021|dictyBase:DDB_G0269144|FB:FBgn0001218|TAIR:locus:2181818|TAIR:locus:2144801|PomBase:SPBC1709.05|UniProtKB:P38646|SGD:S000003571|UniProtKB:B9RYP6|UniProtKB:Q0VDF9|UniProtKB:P54652|MGI:MGI:96245|RGD:2843|WB:WBGene00002010|SGD:S000003947,C,Heat shock protein family A (Hsp70) member 8,UniProtKB:G3RYM8|PTN002714143,protein,NCBITaxon:9595,20240206,GO_Central,,
HSPA8,GO:0044183,GO_REF:0000033,IBA,PANTHER:PTN008570368|MGI:MGI:96244|UniProtKB:P0A6Y8|UniProtKB:P0DMV9|MGI:MGI:99517|MGI:MGI:95835|UniProtKB:P0DMV8,F,Heat shock protein family A (Hsp70) member 8,UniProtKB:G3RYM8|PTN002714143,protein,NCBITaxon:9595,20230603,GO_Central,,
HSPA8,GO:0005829,GO_REF:0000033,IBA,PANTHER:PTN002500132|UniProtKB:P11142|WB:WBGene00002005|UniProtKB:P54652|RGD:621725|UniProtKB:P08106|SGD:S000003947|WB:WBGene00002026|PomBase:SPBC1709.05|SGD:S000000171|CGD:CAL0000184706|MGI:MGI:105384,C,Heat shock protein family A (Hsp70) member 8,UniProtKB:G3RYM8|PTN002714143,protein,NCBITaxon:9595,20231109,GO_Central,,
HSPA8,GO:0042026,GO_REF:0000033,IBA,PANTHER:PTN008570368|UniProtKB:P54652|SGD:S000000004|SGD:S000003806|UniProtKB:P11142|UniProtKB:P0DMV8|UniProtKB:P17066|UniProtKB:P0DMV9|UniProtKB:P34931,P,Heat shock protein family A (Hsp70) member 8,UniProtKB:G3RYM8|PTN002714143,protein,NCBITaxon:9595,20221122,GO_Central,,
HSPA8,GO:0005634,GO_REF:0000033,IBA,PANTHER:PTN002500132|UniProtKB:Q5KKP4|UniProtKB:P11142|PomBase:SPAC13G7.02c|MGI:MGI:96243|WB:WBGene00002005|PomBase:SPCC1739.13|UniProtKB:O73885|SGD:S000000905|UniProtKB:P08106|SGD:S000000004,C,Heat shock protein family A (Hsp70) member 8,UniProtKB:G3RYM8|PTN002714143,protein,NCBITaxon:9595,20231109,GO_Central,,
HSPA8,GO:0031072,GO_REF:0000033,IBA,PANTHER:PTN008570368|UniProtKB:P0DMV9|UniProtKB:P34931|UniProtKB:P17066|UniProtKB:P0DMV8|UniProtKB:P11142|UniProtKB:Q8IB24|RGD:1311806|UniProtKB:K7NTP5,F,Heat shock protein family A (Hsp70) member 8,UniProtKB:G3RYM8|PTN002714143,protein,NCBITaxon:9595,20230603,GO_Central,,
HSPA8,GO:0072318,GO_REF:0000033,IBA,PANTHER:PTN008570389|RGD:621725|MGI:MGI:105384|UniProtKB:O73885|UniProtKB:P19120|UniProtKB:A2Q0Z1|UniProtKB:P11142,P,Heat shock protein family A (Hsp70) member 8,UniProtKB:G3RYM8|PTN002714143,protein,NCBITaxon:9595,20240206,GO_Central,,
HSPA8,GO:0051085,GO_REF:0000033,IBA,PANTHER:PTN008570368|MGI:MGI:105384|UniProtKB:P0A6Y8,P,Heat shock protein family A (Hsp70) member 8,UniProtKB:G3RYM8|PTN002714143,protein,NCBITaxon:9595,20230111,GO_Central,,
HSPA8,GO:0005886,GO_REF:0000033,IBA,PANTHER:PTN002500132|CGD:CAL0000194973|CGD:CAL0000184706|MGI:MGI:96243|CGD:CAL0000184853|MGI:MGI:105384,C,Heat shock protein family A (Hsp70) member 8,UniProtKB:G3RYM8|PTN002714143,protein,NCBITaxon:9595,20221008,GO_Central,,
HSPA8,GO:0016887,GO_REF:0000033,IBA,PANTHER:PTN008570368|FB:FBgn0001218|UniProtKB:Q8IB24|UniProtKB:Q57VR7|UniProtKB:K7NTP5|MGI:MGI:105384|SGD:S000002388|SGD:S000000171|UniProtKB:P11021|SGD:S000005153|WB:WBGene00002005|UniProtKB:P0A6Z1|UniProtKB:P0DMV9|PomBase:SPAC664.11|UniProtKB:P17066|UniProtKB:P0DMV8|SGD:S000003806|SGD:S000003571|RGD:621725|SGD:S000000004|UniProtKB:P77319|SGD:S000004361,F,Heat shock protein family A (Hsp70) member 8,UniProtKB:G3RYM8|PTN002714143,protein,NCBITaxon:9595,20240206,GO_Central,,
HSPA8,GO:0005886,GO_REF:0000033,IBA,PANTHER:PTN002500132|CGD:CAL0000194973|CGD:CAL0000184706|MGI:MGI:96243|CGD:CAL0000184853|MGI:MGI:105384,C,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A2J8N1X7|PTN000453066,protein,NCBITaxon:9598,20221008,GO_Central,,
HSPA8,GO:0042026,GO_REF:0000033,IBA,PANTHER:PTN008570368|UniProtKB:P54652|SGD:S000000004|SGD:S000003806|UniProtKB:P11142|UniProtKB:P0DMV8|UniProtKB:P17066|UniProtKB:P0DMV9|UniProtKB:P34931,P,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A2J8N1X7|PTN000453066,protein,NCBITaxon:9598,20221122,GO_Central,,
HSPA8,GO:0051085,GO_REF:0000033,IBA,PANTHER:PTN008570368|MGI:MGI:105384|UniProtKB:P0A6Y8,P,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A2J8N1X7|PTN000453066,protein,NCBITaxon:9598,20230111,GO_Central,,
HSPA8,GO:0005829,GO_REF:0000033,IBA,PANTHER:PTN002500132|UniProtKB:P11142|WB:WBGene00002005|UniProtKB:P54652|RGD:621725|UniProtKB:P08106|SGD:S000003947|WB:WBGene00002026|PomBase:SPBC1709.05|SGD:S000000171|CGD:CAL0000184706|MGI:MGI:105384,C,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A2J8N1X7|PTN000453066,protein,NCBITaxon:9598,20231109,GO_Central,,
HSPA8,GO:0016887,GO_REF:0000033,IBA,PANTHER:PTN008570368|FB:FBgn0001218|UniProtKB:Q8IB24|UniProtKB:Q57VR7|UniProtKB:K7NTP5|MGI:MGI:105384|SGD:S000002388|SGD:S000000171|UniProtKB:P11021|SGD:S000005153|WB:WBGene00002005|UniProtKB:P0A6Z1|UniProtKB:P0DMV9|PomBase:SPAC664.11|UniProtKB:P17066|UniProtKB:P0DMV8|SGD:S000003806|SGD:S000003571|RGD:621725|SGD:S000000004|UniProtKB:P77319|SGD:S000004361,F,Heat shock protein family A (Hsp70) member 8,UniProtKB:A0A2J8N1X7|PTN000453066,protein,NCBITaxon:9598,20240206,GO_Central,,
